"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","exp","day.and.time","correct","include","first.trial","numPicN","intervalN"
"4749","594","Aug 11 2013","18:11:09",14,4,"Switch",1,"Novel97",1,"Novel110",7,1466,"8","0",1,"Exp 1",15928.7577430556,FALSE,TRUE,FALSE,8,0
"4750","594","Aug 11 2013","18:11:09",16,5,"Same",1,"Novel76",1,"Novel47",5,6265,"8","0",1,"Exp 1",15928.7577430556,FALSE,TRUE,FALSE,8,0
"4751","594","Aug 11 2013","18:11:09",18,6,"Switch",0,"Novel20",3,"Novel39",3,612,"8","0",1,"Exp 1",15928.7577430556,FALSE,TRUE,FALSE,8,0
"4752","594","Aug 11 2013","18:11:09",20,7,"Same",0,"Novel32",3,"Novel98",7,1863,"8","0",1,"Exp 1",15928.7577430556,FALSE,TRUE,FALSE,8,0
"4753","595","Aug 12 2013","10:32:11",9,0,"Same",1,"Novel118",0,"Novel118",0,2515,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,TRUE,4,3
"4754","595","Aug 12 2013","10:32:11",10,1,"Switch",1,"Novel106",1,"Novel106",1,5418,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4755","595","Aug 12 2013","10:32:11",11,2,"Same",1,"Novel95",0,"Novel95",0,2689,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4756","595","Aug 12 2013","10:32:11",12,3,"Switch",0,"Novel15",3,"Novel15",0,3113,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4757","595","Aug 12 2013","10:32:11",17,4,"Same",0,"Novel81",1,"Novel81",2,1612,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4758","595","Aug 12 2013","10:32:11",18,5,"Switch",1,"Novel18",2,"Novel136",3,5588,"4","3",1,"Exp 1",15929.4390162037,FALSE,TRUE,FALSE,4,3
"4759","595","Aug 12 2013","10:32:11",19,6,"Same",0,"Novel52",1,"Novel52",2,2492,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4760","595","Aug 12 2013","10:32:11",20,7,"Switch",0,"Novel84",0,"Novel84",2,2718,"4","3",1,"Exp 1",15929.4390162037,TRUE,TRUE,FALSE,4,3
"4761","596","Apr 05 2013","07:16:32",6,0,"Switch",1,"Novel61",0,"Novel61",0,2908,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,TRUE,3,0
"4762","596","Apr 05 2013","07:16:32",8,1,"Same",0,"Novel104",1,"Novel104",0,2325,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4763","596","Apr 05 2013","07:16:32",10,2,"Switch",0,"Novel82",0,"Novel82",2,1959,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4764","596","Apr 05 2013","07:16:32",12,3,"Same",0,"Novel101",1,"Novel101",0,1542,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4765","596","Apr 05 2013","07:16:32",14,4,"Switch",0,"Novel103",2,"Novel26",0,4331,"3","0",1,"Exp 1",15800.3031481481,FALSE,TRUE,FALSE,3,0
"4766","596","Apr 05 2013","07:16:32",16,5,"Same",1,"Novel76",0,"Novel76",0,1355,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4767","596","Apr 05 2013","07:16:32",18,6,"Switch",1,"Novel135",0,"Novel135",0,1870,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4768","596","Apr 05 2013","07:16:32",20,7,"Same",1,"Novel113",0,"Novel113",0,1326,"3","0",1,"Exp 1",15800.3031481481,TRUE,TRUE,FALSE,3,0
"4769","597","Aug 11 2013","17:01:08",7,0,"Same",0,"Novel99",0,"Novel99",3,1314,"4","1",1,"Exp 1",15928.7091203704,TRUE,TRUE,TRUE,4,1
"4770","597","Aug 11 2013","17:01:08",8,1,"Switch",1,"Novel129",0,"Novel87",1,4038,"4","1",1,"Exp 1",15928.7091203704,FALSE,TRUE,FALSE,4,1
"4771","597","Aug 11 2013","17:01:08",11,2,"Same",0,"Novel59",0,"Novel59",1,1440,"4","1",1,"Exp 1",15928.7091203704,TRUE,TRUE,FALSE,4,1
"4772","597","Aug 11 2013","17:01:08",12,3,"Switch",0,"Novel39",3,"Novel39",2,3658,"4","1",1,"Exp 1",15928.7091203704,TRUE,TRUE,FALSE,4,1
"4773","597","Aug 11 2013","17:01:08",15,4,"Same",1,"Novel101",0,"Novel101",0,2262,"4","1",1,"Exp 1",15928.7091203704,TRUE,TRUE,FALSE,4,1
"4774","597","Aug 11 2013","17:01:08",16,5,"Switch",1,"Novel74",3,"Novel91",1,4322,"4","1",1,"Exp 1",15928.7091203704,FALSE,TRUE,FALSE,4,1
"4775","597","Aug 11 2013","17:01:08",19,6,"Same",1,"Novel25",3,"Novel25",3,1879,"4","1",1,"Exp 1",15928.7091203704,TRUE,TRUE,FALSE,4,1
"4776","597","Aug 11 2013","17:01:08",20,7,"Switch",0,"Novel17",3,"Novel30",2,5742,"4","1",1,"Exp 1",15928.7091203704,FALSE,TRUE,FALSE,4,1
"4777","598","Apr 03 2013","19:47:10",6,0,"Switch",0,"Novel102",2,"Novel115",3,13145,"4","0",1,"Exp 1",15798.8244212963,FALSE,TRUE,TRUE,4,0
"4778","598","Apr 03 2013","19:47:10",8,1,"Same",1,"Novel42",0,"Novel42",0,2204,"4","0",1,"Exp 1",15798.8244212963,TRUE,TRUE,FALSE,4,0
"4779","598","Apr 03 2013","19:47:10",10,2,"Switch",0,"Novel10",2,"Novel95",3,4385,"4","0",1,"Exp 1",15798.8244212963,FALSE,TRUE,FALSE,4,0
"4780","598","Apr 03 2013","19:47:10",12,3,"Same",0,"Novel74",2,"Novel74",3,1056,"4","0",1,"Exp 1",15798.8244212963,TRUE,TRUE,FALSE,4,0
"4781","598","Apr 03 2013","19:47:10",14,4,"Switch",1,"Novel39",2,"Novel39",2,4050,"4","0",1,"Exp 1",15798.8244212963,TRUE,TRUE,FALSE,4,0
"4782","598","Apr 03 2013","19:47:10",16,5,"Same",1,"Novel28",1,"Novel28",1,861,"4","0",1,"Exp 1",15798.8244212963,TRUE,TRUE,FALSE,4,0
"4783","598","Apr 03 2013","19:47:10",18,6,"Switch",1,"Novel1",2,"Novel26",3,2274,"4","0",1,"Exp 1",15798.8244212963,FALSE,TRUE,FALSE,4,0
"4784","598","Apr 03 2013","19:47:10",20,7,"Same",0,"Novel132",0,"Novel132",3,750,"4","0",1,"Exp 1",15798.8244212963,TRUE,TRUE,FALSE,4,0
"4785","599","Apr 02 2013","16:29:49",6,0,"Switch",1,"Novel130",1,"Novel124",2,5405,"8","0",1,"Exp 1",15797.6873726852,FALSE,TRUE,TRUE,8,0
"4786","599","Apr 02 2013","16:29:49",8,1,"Same",0,"Novel12",2,"Novel12",5,1099,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4787","599","Apr 02 2013","16:29:49",10,2,"Switch",0,"Novel133",7,"Novel133",1,3576,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4788","599","Apr 02 2013","16:29:49",12,3,"Same",0,"Novel108",7,"Novel108",0,1143,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4789","599","Apr 02 2013","16:29:49",14,4,"Switch",0,"Novel25",6,"Novel25",5,2235,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4790","599","Apr 02 2013","16:29:49",16,5,"Same",1,"Novel17",3,"Novel17",3,1128,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4791","599","Apr 02 2013","16:29:49",18,6,"Switch",1,"Novel84",7,"Novel49",4,1936,"8","0",1,"Exp 1",15797.6873726852,FALSE,TRUE,FALSE,8,0
"4792","599","Apr 02 2013","16:29:49",20,7,"Same",1,"Novel34",3,"Novel34",3,1041,"8","0",1,"Exp 1",15797.6873726852,TRUE,TRUE,FALSE,8,0
"4793","600","Aug 11 2013","12:17:50",6,0,"Switch",0,"Novel11",0,"Novel10",2,3797,"3","0",1,"Exp 1",15928.5123842593,FALSE,TRUE,TRUE,3,0
"4794","600","Aug 11 2013","12:17:50",8,1,"Same",0,"Novel132",2,"Novel132",0,1480,"3","0",1,"Exp 1",15928.5123842593,TRUE,TRUE,FALSE,3,0
"4795","600","Aug 11 2013","12:17:50",10,2,"Switch",1,"Novel102",1,"Novel90",2,1386,"3","0",1,"Exp 1",15928.5123842593,FALSE,TRUE,FALSE,3,0
"4796","600","Aug 11 2013","12:17:50",12,3,"Same",0,"Novel107",0,"Novel107",2,1135,"3","0",1,"Exp 1",15928.5123842593,TRUE,TRUE,FALSE,3,0
"4797","600","Aug 11 2013","12:17:50",14,4,"Switch",1,"Novel126",1,"Novel126",1,1107,"3","0",1,"Exp 1",15928.5123842593,TRUE,TRUE,FALSE,3,0
"4798","600","Aug 11 2013","12:17:50",16,5,"Same",1,"Novel57",0,"Novel57",0,1273,"3","0",1,"Exp 1",15928.5123842593,TRUE,TRUE,FALSE,3,0
"4799","600","Aug 11 2013","12:17:50",18,6,"Switch",0,"Novel20",1,"Novel99",2,1657,"3","0",1,"Exp 1",15928.5123842593,FALSE,TRUE,FALSE,3,0
"4800","600","Aug 11 2013","12:17:50",20,7,"Same",1,"Novel15",1,"Novel15",1,894,"3","0",1,"Exp 1",15928.5123842593,TRUE,TRUE,FALSE,3,0
"4801","601","Aug 12 2013","05:13:27",9,0,"Switch",0,"Novel67",0,"Novel67",1,1544,"3","3",1,"Exp 1",15929.2176736111,TRUE,TRUE,TRUE,3,3
"4802","601","Aug 12 2013","05:13:27",10,1,"Same",0,"Novel113",0,"Novel27",0,3021,"3","3",1,"Exp 1",15929.2176736111,FALSE,TRUE,FALSE,3,3
"4803","601","Aug 12 2013","05:13:27",11,2,"Switch",1,"Novel7",2,"Novel24",0,1852,"3","3",1,"Exp 1",15929.2176736111,FALSE,TRUE,FALSE,3,3
"4804","601","Aug 12 2013","05:13:27",12,3,"Same",1,"Novel121",1,"Novel32",2,2900,"3","3",1,"Exp 1",15929.2176736111,FALSE,TRUE,FALSE,3,3
"4805","601","Aug 12 2013","05:13:27",17,4,"Switch",1,"Novel137",1,"Novel137",1,2527,"3","3",1,"Exp 1",15929.2176736111,TRUE,TRUE,FALSE,3,3
"4806","601","Aug 12 2013","05:13:27",18,5,"Same",0,"Novel55",2,"Novel126",1,2256,"3","3",1,"Exp 1",15929.2176736111,FALSE,TRUE,FALSE,3,3
"4807","601","Aug 12 2013","05:13:27",19,6,"Switch",0,"Novel90",2,"Novel90",1,2771,"3","3",1,"Exp 1",15929.2176736111,TRUE,TRUE,FALSE,3,3
"4808","601","Aug 12 2013","05:13:27",20,7,"Same",1,"Novel123",2,"Novel23",0,2750,"3","3",1,"Exp 1",15929.2176736111,FALSE,TRUE,FALSE,3,3
"4809","602","Aug 12 2013","05:13:00",7,0,"Same",1,"Novel104",1,"Novel104",1,2304,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,TRUE,4,1
"4810","602","Aug 12 2013","05:13:00",8,1,"Switch",0,"Novel30",2,"Novel30",3,1091,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,FALSE,4,1
"4811","602","Aug 12 2013","05:13:00",11,2,"Same",0,"Novel125",3,"Novel125",1,1094,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,FALSE,4,1
"4812","602","Aug 12 2013","05:13:00",12,3,"Switch",1,"Novel16",2,"Novel16",2,2671,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,FALSE,4,1
"4813","602","Aug 12 2013","05:13:00",15,4,"Same",1,"Novel61",0,"Novel61",0,2807,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,FALSE,4,1
"4814","602","Aug 12 2013","05:13:00",16,5,"Switch",1,"Novel2",2,"Novel74",3,3790,"4","1",1,"Exp 1",15929.2173611111,FALSE,TRUE,FALSE,4,1
"4815","602","Aug 12 2013","05:13:00",19,6,"Same",0,"Novel22",0,"Novel22",2,5056,"4","1",1,"Exp 1",15929.2173611111,TRUE,TRUE,FALSE,4,1
"4816","602","Aug 12 2013","05:13:00",20,7,"Switch",0,"Novel41",2,"Novel100",3,1790,"4","1",1,"Exp 1",15929.2173611111,FALSE,TRUE,FALSE,4,1
"4817","603","Apr 06 2013","21:17:29",7,0,"Switch",0,"Novel87",1,"Novel87",2,2897,"3","1",1,"Exp 1",15801.8871412037,TRUE,TRUE,TRUE,3,1
"4818","603","Apr 06 2013","21:17:29",8,1,"Same",1,"Novel84",2,"Novel84",2,1922,"3","1",1,"Exp 1",15801.8871412037,TRUE,TRUE,FALSE,3,1
"4819","603","Apr 06 2013","21:17:29",11,2,"Switch",0,"Novel51",1,"Novel51",2,1420,"3","1",1,"Exp 1",15801.8871412037,TRUE,TRUE,FALSE,3,1
"4820","603","Apr 06 2013","21:17:29",12,3,"Same",0,"Novel71",0,"Novel27",0,2195,"3","1",1,"Exp 1",15801.8871412037,FALSE,TRUE,FALSE,3,1
"4821","603","Apr 06 2013","21:17:29",15,4,"Switch",1,"Novel72",1,"Novel115",2,3274,"3","1",1,"Exp 1",15801.8871412037,FALSE,TRUE,FALSE,3,1
"4822","603","Apr 06 2013","21:17:29",16,5,"Same",0,"Novel1",0,"Novel1",2,1238,"3","1",1,"Exp 1",15801.8871412037,TRUE,TRUE,FALSE,3,1
"4823","603","Apr 06 2013","21:17:29",19,6,"Switch",1,"Novel107",2,"Novel48",0,2700,"3","1",1,"Exp 1",15801.8871412037,FALSE,TRUE,FALSE,3,1
"4824","603","Apr 06 2013","21:17:29",20,7,"Same",1,"Novel50",0,"Novel50",0,975,"3","1",1,"Exp 1",15801.8871412037,TRUE,TRUE,FALSE,3,1
"4825","604","Aug 11 2013","17:51:37",7,0,"Same",0,"Novel45",0,"Novel45",1,1091,"3","1",1,"Exp 1",15928.7441782407,TRUE,TRUE,TRUE,3,1
"4826","604","Aug 11 2013","17:51:37",8,1,"Switch",1,"Novel72",1,"Novel49",2,1876,"3","1",1,"Exp 1",15928.7441782407,FALSE,TRUE,FALSE,3,1
"4827","604","Aug 11 2013","17:51:37",11,2,"Same",0,"Novel112",1,"Novel112",2,1037,"3","1",1,"Exp 1",15928.7441782407,TRUE,TRUE,FALSE,3,1
"4828","604","Aug 11 2013","17:51:37",12,3,"Switch",1,"Novel51",1,"Novel51",1,1253,"3","1",1,"Exp 1",15928.7441782407,TRUE,TRUE,FALSE,3,1
"4829","604","Aug 11 2013","17:51:37",15,4,"Same",1,"Novel97",2,"Novel97",2,2070,"3","1",1,"Exp 1",15928.7441782407,TRUE,TRUE,FALSE,3,1
"4830","604","Aug 11 2013","17:51:37",16,5,"Switch",0,"Novel39",1,"Novel140",2,1708,"3","1",1,"Exp 1",15928.7441782407,FALSE,TRUE,FALSE,3,1
"4831","604","Aug 11 2013","17:51:37",19,6,"Same",1,"Novel83",0,"Novel83",0,1001,"3","1",1,"Exp 1",15928.7441782407,TRUE,TRUE,FALSE,3,1
"4832","604","Aug 11 2013","17:51:37",20,7,"Switch",0,"Novel110",0,"Novel94",0,1191,"3","1",1,"Exp 1",15928.7441782407,FALSE,TRUE,FALSE,3,1
"4833","605","Aug 11 2013","22:25:38",7,0,"Same",1,"Novel51",2,"Novel51",2,1798,"4","1",1,"Exp 1",15928.9344675926,TRUE,TRUE,TRUE,4,1
"4834","605","Aug 11 2013","22:25:38",8,1,"Switch",1,"Novel107",3,"Novel84",2,3475,"4","1",1,"Exp 1",15928.9344675926,FALSE,TRUE,FALSE,4,1
"4835","605","Aug 11 2013","22:25:38",11,2,"Same",1,"Novel132",1,"Novel132",1,1298,"4","1",1,"Exp 1",15928.9344675926,TRUE,TRUE,FALSE,4,1
"4836","605","Aug 11 2013","22:25:38",12,3,"Switch",1,"Novel113",3,"Novel20",0,3418,"4","1",1,"Exp 1",15928.9344675926,FALSE,TRUE,FALSE,4,1
"4837","605","Aug 11 2013","22:25:38",15,4,"Same",0,"Novel8",1,"Novel8",3,1217,"4","1",1,"Exp 1",15928.9344675926,TRUE,TRUE,FALSE,4,1
"4838","605","Aug 11 2013","22:25:38",16,5,"Switch",0,"Novel49",1,"Novel49",2,2999,"4","1",1,"Exp 1",15928.9344675926,TRUE,TRUE,FALSE,4,1
"4839","605","Aug 11 2013","22:25:38",19,6,"Same",0,"Novel67",2,"Novel67",0,1104,"4","1",1,"Exp 1",15928.9344675926,TRUE,TRUE,FALSE,4,1
"4840","605","Aug 11 2013","22:25:38",20,7,"Switch",0,"Novel39",3,"Novel93",0,2006,"4","1",1,"Exp 1",15928.9344675926,FALSE,TRUE,FALSE,4,1
"4841","606","Apr 05 2013","05:24:05",9,0,"Switch",0,"Novel4",0,"Novel4",1,1742,"3","3",1,"Exp 1",15800.2250578704,TRUE,TRUE,TRUE,3,3
"4842","606","Apr 05 2013","05:24:05",10,1,"Same",0,"Novel61",0,"Novel61",2,2781,"3","3",1,"Exp 1",15800.2250578704,TRUE,TRUE,FALSE,3,3
"4843","606","Apr 05 2013","05:24:05",11,2,"Switch",0,"Novel46",1,"Novel46",0,3325,"3","3",1,"Exp 1",15800.2250578704,TRUE,TRUE,FALSE,3,3
"4844","606","Apr 05 2013","05:24:05",12,3,"Same",1,"Novel81",0,"Novel81",0,1238,"3","3",1,"Exp 1",15800.2250578704,TRUE,TRUE,FALSE,3,3
"4845","606","Apr 05 2013","05:24:05",17,4,"Switch",1,"Novel84",1,"Novel133",0,1968,"3","3",1,"Exp 1",15800.2250578704,FALSE,TRUE,FALSE,3,3
"4846","606","Apr 05 2013","05:24:05",18,5,"Same",0,"Novel54",0,"Novel54",1,2369,"3","3",1,"Exp 1",15800.2250578704,TRUE,TRUE,FALSE,3,3
"4847","606","Apr 05 2013","05:24:05",19,6,"Switch",1,"Novel41",2,"Novel19",0,2091,"3","3",1,"Exp 1",15800.2250578704,FALSE,TRUE,FALSE,3,3
"4848","606","Apr 05 2013","05:24:05",20,7,"Same",1,"Novel35",2,"Novel50",0,1936,"3","3",1,"Exp 1",15800.2250578704,FALSE,TRUE,FALSE,3,3
"4849","607","Apr 03 2013","00:54:34",13,0,"Same",0,"Novel114",0,"Novel114",4,5497,"8","7",1,"Exp 1",15798.0378935185,TRUE,TRUE,TRUE,8,7
"4850","607","Apr 03 2013","00:54:34",14,1,"Switch",1,"Novel123",6,"Novel131",2,4827,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4851","607","Apr 03 2013","00:54:34",15,2,"Same",1,"Novel48",7,"Novel61",0,3267,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4852","607","Apr 03 2013","00:54:34",16,3,"Switch",1,"Novel32",6,"Novel85",0,6092,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4853","607","Apr 03 2013","00:54:34",17,4,"Same",1,"Novel36",3,"Novel111",0,6382,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4854","607","Apr 03 2013","00:54:34",18,5,"Switch",0,"Novel34",4,"Novel18",7,4073,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4855","607","Apr 03 2013","00:54:34",19,6,"Same",0,"Novel76",6,"Novel80",1,3650,"8","7",1,"Exp 1",15798.0378935185,FALSE,TRUE,FALSE,8,7
"4856","607","Apr 03 2013","00:54:34",20,7,"Switch",0,"Novel75",0,"Novel75",4,3467,"8","7",1,"Exp 1",15798.0378935185,TRUE,TRUE,FALSE,8,7
"4857","608","Aug 12 2013","04:35:09",6,0,"Switch",1,"Novel65",1,"Novel65",1,4477,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,TRUE,8,0
"4858","608","Aug 12 2013","04:35:09",8,1,"Same",1,"Novel37",5,"Novel37",5,2030,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,FALSE,8,0
"4859","608","Aug 12 2013","04:35:09",10,2,"Switch",1,"Novel107",4,"Novel18",1,3770,"8","0",1,"Exp 1",15929.1910763889,FALSE,TRUE,FALSE,8,0
"4860","608","Aug 12 2013","04:35:09",12,3,"Same",0,"Novel6",5,"Novel6",3,1118,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,FALSE,8,0
"4861","608","Aug 12 2013","04:35:09",14,4,"Switch",0,"Novel82",0,"Novel82",2,3016,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,FALSE,8,0
"4862","608","Aug 12 2013","04:35:09",16,5,"Same",1,"Novel16",6,"Novel16",6,1344,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,FALSE,8,0
"4863","608","Aug 12 2013","04:35:09",18,6,"Switch",0,"Novel102",5,"Novel121",7,1599,"8","0",1,"Exp 1",15929.1910763889,FALSE,TRUE,FALSE,8,0
"4864","608","Aug 12 2013","04:35:09",20,7,"Same",0,"Novel94",1,"Novel94",3,1520,"8","0",1,"Exp 1",15929.1910763889,TRUE,TRUE,FALSE,8,0
"4865","609","Apr 10 2013","18:28:18",9,0,"Same",1,"Novel76",0,"Novel76",0,1592,"2","3",1,"Exp 1",15805.7696527778,TRUE,TRUE,TRUE,2,3
"4866","609","Apr 10 2013","18:28:18",10,1,"Switch",1,"Novel24",1,"Novel24",1,1989,"2","3",1,"Exp 1",15805.7696527778,TRUE,TRUE,FALSE,2,3
"4867","609","Apr 10 2013","18:28:18",11,2,"Same",1,"Novel3",1,"Novel3",1,703,"2","3",1,"Exp 1",15805.7696527778,TRUE,TRUE,FALSE,2,3
"4868","609","Apr 10 2013","18:28:18",12,3,"Switch",1,"Novel49",0,"Novel35",1,1295,"2","3",1,"Exp 1",15805.7696527778,FALSE,TRUE,FALSE,2,3
"4869","609","Apr 10 2013","18:28:18",17,4,"Same",0,"Novel129",1,"Novel62",1,1224,"2","3",1,"Exp 1",15805.7696527778,FALSE,TRUE,FALSE,2,3
"4870","609","Apr 10 2013","18:28:18",18,5,"Switch",0,"Novel112",0,"Novel112",1,1132,"2","3",1,"Exp 1",15805.7696527778,TRUE,TRUE,FALSE,2,3
"4871","609","Apr 10 2013","18:28:18",19,6,"Same",0,"Novel139",1,"Novel132",1,1246,"2","3",1,"Exp 1",15805.7696527778,FALSE,TRUE,FALSE,2,3
"4872","609","Apr 10 2013","18:28:18",20,7,"Switch",0,"Novel138",1,"Novel7",1,894,"2","3",1,"Exp 1",15805.7696527778,FALSE,TRUE,FALSE,2,3
"4873","610","Apr 03 2013","22:13:50",7,0,"Same",1,"Novel132",2,"Novel132",2,2103,"4","1",1,"Exp 1",15798.9262731481,TRUE,TRUE,TRUE,4,1
"4874","610","Apr 03 2013","22:13:50",8,1,"Switch",0,"Novel25",0,"Novel25",2,2188,"4","1",1,"Exp 1",15798.9262731481,TRUE,TRUE,FALSE,4,1
"4875","610","Apr 03 2013","22:13:50",11,2,"Same",0,"Novel7",2,"Novel7",0,1352,"4","1",1,"Exp 1",15798.9262731481,TRUE,TRUE,FALSE,4,1
"4876","610","Apr 03 2013","22:13:50",12,3,"Switch",1,"Novel122",1,"Novel29",0,2310,"4","1",1,"Exp 1",15798.9262731481,FALSE,TRUE,FALSE,4,1
"4877","610","Apr 03 2013","22:13:50",15,4,"Same",1,"Novel131",3,"Novel131",3,4510,"4","1",1,"Exp 1",15798.9262731481,TRUE,TRUE,FALSE,4,1
"4878","610","Apr 03 2013","22:13:50",16,5,"Switch",0,"Novel28",0,"Novel61",2,3479,"4","1",1,"Exp 1",15798.9262731481,FALSE,TRUE,FALSE,4,1
"4879","610","Apr 03 2013","22:13:50",19,6,"Same",0,"Novel117",1,"Novel134",1,1826,"4","1",1,"Exp 1",15798.9262731481,FALSE,TRUE,FALSE,4,1
"4880","610","Apr 03 2013","22:13:50",20,7,"Switch",1,"Novel62",2,"Novel62",2,4290,"4","1",1,"Exp 1",15798.9262731481,TRUE,TRUE,FALSE,4,1
"4881","611","Apr 08 2013","20:00:32",6,0,"Same",1,"Novel15",0,"Novel15",0,2779,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,TRUE,2,0
"4882","611","Apr 08 2013","20:00:32",8,1,"Switch",1,"Novel23",1,"Novel108",0,4259,"2","0",1,"Exp 1",15803.8337037037,FALSE,TRUE,FALSE,2,0
"4883","611","Apr 08 2013","20:00:32",10,2,"Same",0,"Novel102",1,"Novel102",0,1618,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,FALSE,2,0
"4884","611","Apr 08 2013","20:00:32",12,3,"Switch",1,"Novel133",0,"Novel133",0,1122,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,FALSE,2,0
"4885","611","Apr 08 2013","20:00:32",14,4,"Same",0,"Novel27",1,"Novel27",0,1288,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,FALSE,2,0
"4886","611","Apr 08 2013","20:00:32",16,5,"Switch",0,"Novel6",1,"Novel20",1,1616,"2","0",1,"Exp 1",15803.8337037037,FALSE,TRUE,FALSE,2,0
"4887","611","Apr 08 2013","20:00:32",18,6,"Same",1,"Novel86",0,"Novel86",0,842,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,FALSE,2,0
"4888","611","Apr 08 2013","20:00:32",20,7,"Switch",0,"Novel7",1,"Novel7",0,1394,"2","0",1,"Exp 1",15803.8337037037,TRUE,TRUE,FALSE,2,0
"4889","612","Aug 11 2013","17:02:58",13,0,"Same",1,"Novel73",0,"Novel73",0,1350,"2","7",1,"Exp 1",15928.7103935185,TRUE,TRUE,TRUE,2,7
"4890","612","Aug 11 2013","17:02:58",14,1,"Switch",1,"Novel50",1,"Novel50",1,4370,"2","7",1,"Exp 1",15928.7103935185,TRUE,TRUE,FALSE,2,7
"4891","612","Aug 11 2013","17:02:58",15,2,"Same",0,"Novel16",0,"Novel16",1,1101,"2","7",1,"Exp 1",15928.7103935185,TRUE,TRUE,FALSE,2,7
"4892","612","Aug 11 2013","17:02:58",16,3,"Switch",0,"Novel118",0,"Novel105",0,1989,"2","7",1,"Exp 1",15928.7103935185,FALSE,TRUE,FALSE,2,7
"4893","612","Aug 11 2013","17:02:58",17,4,"Same",0,"Novel57",0,"Novel57",1,1356,"2","7",1,"Exp 1",15928.7103935185,TRUE,TRUE,FALSE,2,7
"4894","612","Aug 11 2013","17:02:58",18,5,"Switch",0,"Novel103",0,"Novel2",0,2030,"2","7",1,"Exp 1",15928.7103935185,FALSE,TRUE,FALSE,2,7
"4895","612","Aug 11 2013","17:02:58",19,6,"Same",1,"Novel136",1,"Novel9",0,1632,"2","7",1,"Exp 1",15928.7103935185,FALSE,TRUE,FALSE,2,7
"4896","612","Aug 11 2013","17:02:58",20,7,"Switch",1,"Novel42",1,"Novel43",0,3086,"2","7",1,"Exp 1",15928.7103935185,FALSE,TRUE,FALSE,2,7
"4897","613","Apr 04 2013","19:38:28",7,0,"Same",0,"Novel52",0,"Novel52",2,1127,"3","1",1,"Exp 1",15799.8183796296,TRUE,TRUE,TRUE,3,1
"4898","613","Apr 04 2013","19:38:28",8,1,"Switch",1,"Novel65",2,"Novel65",2,2643,"3","1",1,"Exp 1",15799.8183796296,TRUE,TRUE,FALSE,3,1
"4899","613","Apr 04 2013","19:38:28",11,2,"Same",0,"Novel118",1,"Novel118",0,779,"3","1",1,"Exp 1",15799.8183796296,TRUE,TRUE,FALSE,3,1
"4900","613","Apr 04 2013","19:38:28",12,3,"Switch",1,"Novel44",0,"Novel131",1,1851,"3","1",1,"Exp 1",15799.8183796296,FALSE,TRUE,FALSE,3,1
