"","subid","submit.date","submit.time","trial.num","itemNum","trialType","samePos","chosen","chosenIdx","kept","keptIdx","rt","numPic","interval","test","exp","day.and.time","correct","include","first.trial","numPicN","intervalN"
"2962","1567","Aug 06 2013","01:45:23",10,1,"New Label",1,"Novel36",4,"Novel47",7,7017,"8","3",1,"Exp 2",15923.0731828704,FALSE,TRUE,FALSE,8,3
"2963","1567","Aug 06 2013","01:45:23",11,2,"Same",1,"Novel129",3,"Novel129",3,4705,"8","3",1,"Exp 2",15923.0731828704,TRUE,TRUE,FALSE,8,3
"2964","1567","Aug 06 2013","01:45:23",12,3,"New Label",0,"Novel134",5,"Novel95",7,1889,"8","3",1,"Exp 2",15923.0731828704,FALSE,TRUE,FALSE,8,3
"2965","1567","Aug 06 2013","01:45:23",17,4,"Same",0,"Novel137",2,"Novel137",1,2936,"8","3",1,"Exp 2",15923.0731828704,TRUE,TRUE,FALSE,8,3
"2966","1567","Aug 06 2013","01:45:23",18,5,"New Label",1,"Novel38",6,"Novel64",7,3333,"8","3",1,"Exp 2",15923.0731828704,FALSE,TRUE,FALSE,8,3
"2967","1567","Aug 06 2013","01:45:23",19,6,"Same",1,"Novel27",2,"Novel19",1,2882,"8","3",1,"Exp 2",15923.0731828704,FALSE,TRUE,FALSE,8,3
"2968","1567","Aug 06 2013","01:45:23",20,7,"New Label",0,"Novel37",7,"Novel114",6,1798,"8","3",1,"Exp 2",15923.0731828704,FALSE,TRUE,FALSE,8,3
"2969","1568","Aug 10 2013","09:54:40",7,0,"Same",0,"Novel5",3,"Novel5",0,1872,"4","1",1,"Exp 2",15927.412962963,TRUE,TRUE,TRUE,4,1
"2970","1568","Aug 10 2013","09:54:40",8,1,"New Label",1,"Novel70",0,"Novel135",1,7329,"4","1",1,"Exp 2",15927.412962963,FALSE,TRUE,FALSE,4,1
"2971","1568","Aug 10 2013","09:54:40",11,2,"Same",1,"Novel24",0,"Novel24",0,4044,"4","1",1,"Exp 2",15927.412962963,TRUE,TRUE,FALSE,4,1
"2972","1568","Aug 10 2013","09:54:40",12,3,"New Label",0,"Novel107",3,"Novel71",2,6466,"4","1",1,"Exp 2",15927.412962963,FALSE,TRUE,FALSE,4,1
"2973","1568","Aug 10 2013","09:54:40",15,4,"Same",1,"Novel138",0,"Novel138",0,4122,"4","1",1,"Exp 2",15927.412962963,TRUE,TRUE,FALSE,4,1
"2974","1568","Aug 10 2013","09:54:40",16,5,"New Label",0,"Novel116",2,"Novel65",1,4533,"4","1",1,"Exp 2",15927.412962963,FALSE,TRUE,FALSE,4,1
"2975","1568","Aug 10 2013","09:54:40",19,6,"Same",0,"Novel43",1,"Novel43",0,5546,"4","1",1,"Exp 2",15927.412962963,TRUE,TRUE,FALSE,4,1
"2976","1568","Aug 10 2013","09:54:40",20,7,"New Label",1,"Novel52",0,"Novel100",3,4250,"4","1",1,"Exp 2",15927.412962963,FALSE,TRUE,FALSE,4,1
"2977","1569","Aug 05 2013","23:39:06",9,0,"Same",1,"Novel36",1,"Novel36",1,1458,"4","3",1,"Exp 2",15922.9854861111,TRUE,TRUE,TRUE,4,3
"2978","1569","Aug 05 2013","23:39:06",10,1,"New Label",1,"Novel57",2,"Novel89",1,1411,"4","3",1,"Exp 2",15922.9854861111,FALSE,TRUE,FALSE,4,3
"2979","1569","Aug 05 2013","23:39:06",11,2,"Same",0,"Novel68",2,"Novel95",3,2705,"4","3",1,"Exp 2",15922.9854861111,FALSE,TRUE,FALSE,4,3
"2980","1569","Aug 05 2013","23:39:06",12,3,"New Label",1,"Novel11",2,"Novel83",1,1857,"4","3",1,"Exp 2",15922.9854861111,FALSE,TRUE,FALSE,4,3
"2981","1569","Aug 05 2013","23:39:06",17,4,"Same",1,"Novel92",3,"Novel92",3,2189,"4","3",1,"Exp 2",15922.9854861111,TRUE,TRUE,FALSE,4,3
"2982","1569","Aug 05 2013","23:39:06",18,5,"New Label",0,"Novel85",2,"Novel85",1,1691,"4","3",1,"Exp 2",15922.9854861111,TRUE,TRUE,FALSE,4,3
"2983","1569","Aug 05 2013","23:39:06",19,6,"Same",0,"Novel73",0,"Novel73",2,1668,"4","3",1,"Exp 2",15922.9854861111,TRUE,TRUE,FALSE,4,3
"2984","1569","Aug 05 2013","23:39:06",20,7,"New Label",0,"Novel112",0,"Novel18",2,1226,"4","3",1,"Exp 2",15922.9854861111,FALSE,TRUE,FALSE,4,3
"2985","1570","Aug 10 2013","10:15:54",7,0,"New Label",1,"Novel137",0,"Novel13",1,3659,"3","1",1,"Exp 2",15927.4277083333,FALSE,TRUE,TRUE,3,1
"2986","1570","Aug 10 2013","10:15:54",8,1,"Same",1,"Novel110",2,"Novel110",2,1668,"3","1",1,"Exp 2",15927.4277083333,TRUE,TRUE,FALSE,3,1
"2987","1570","Aug 10 2013","10:15:54",11,2,"New Label",0,"Novel111",0,"Novel81",0,3077,"3","1",1,"Exp 2",15927.4277083333,FALSE,TRUE,FALSE,3,1
"2988","1570","Aug 10 2013","10:15:54",12,3,"Same",0,"Novel28",0,"Novel49",1,2396,"3","1",1,"Exp 2",15927.4277083333,FALSE,TRUE,FALSE,3,1
"2989","1570","Aug 10 2013","10:15:54",15,4,"New Label",1,"Novel120",1,"Novel120",1,2340,"3","1",1,"Exp 2",15927.4277083333,TRUE,TRUE,FALSE,3,1
"2990","1570","Aug 10 2013","10:15:54",16,5,"Same",0,"Novel104",2,"Novel104",1,2236,"3","1",1,"Exp 2",15927.4277083333,TRUE,TRUE,FALSE,3,1
"2991","1570","Aug 10 2013","10:15:54",19,6,"New Label",0,"Novel16",0,"Novel14",1,1685,"3","1",1,"Exp 2",15927.4277083333,FALSE,TRUE,FALSE,3,1
"2992","1570","Aug 10 2013","10:15:54",20,7,"Same",1,"Novel53",2,"Novel53",2,1515,"3","1",1,"Exp 2",15927.4277083333,TRUE,TRUE,FALSE,3,1
"2993","1571","Aug 10 2013","12:11:54",13,0,"Same",0,"Novel128",3,"Novel128",1,1667,"4","7",1,"Exp 2",15927.5082638889,TRUE,TRUE,TRUE,4,7
"2994","1571","Aug 10 2013","12:11:54",14,1,"New Label",1,"Novel26",1,"Novel79",2,2690,"4","7",1,"Exp 2",15927.5082638889,FALSE,TRUE,FALSE,4,7
"2995","1571","Aug 10 2013","12:11:54",15,2,"Same",1,"Novel108",3,"Novel108",3,2754,"4","7",1,"Exp 2",15927.5082638889,TRUE,TRUE,FALSE,4,7
"2996","1571","Aug 10 2013","12:11:54",16,3,"New Label",1,"Novel30",3,"Novel107",1,4545,"4","7",1,"Exp 2",15927.5082638889,FALSE,TRUE,FALSE,4,7
"2997","1571","Aug 10 2013","12:11:54",17,4,"Same",1,"Novel83",0,"Novel61",1,2517,"4","7",1,"Exp 2",15927.5082638889,FALSE,TRUE,FALSE,4,7
"2998","1571","Aug 10 2013","12:11:54",18,5,"New Label",0,"Novel49",0,"Novel100",0,2029,"4","7",1,"Exp 2",15927.5082638889,FALSE,TRUE,FALSE,4,7
"2999","1571","Aug 10 2013","12:11:54",19,6,"Same",0,"Novel60",1,"Novel60",3,1438,"4","7",1,"Exp 2",15927.5082638889,TRUE,TRUE,FALSE,4,7
"3000","1571","Aug 10 2013","12:11:54",20,7,"New Label",0,"Novel27",0,"Novel18",0,3685,"4","7",1,"Exp 2",15927.5082638889,FALSE,TRUE,FALSE,4,7
"3001","1572","Aug 10 2013","12:53:02",9,0,"Same",0,"Novel54",2,"Novel54",0,5578,"3","3",1,"Exp 2",15927.5368287037,TRUE,TRUE,TRUE,3,3
"3002","1572","Aug 10 2013","12:53:02",10,1,"New Label",0,"Novel36",2,"Novel135",1,4413,"3","3",1,"Exp 2",15927.5368287037,FALSE,TRUE,FALSE,3,3
"3003","1572","Aug 10 2013","12:53:02",11,2,"Same",0,"Novel13",0,"Novel13",2,4551,"3","3",1,"Exp 2",15927.5368287037,TRUE,TRUE,FALSE,3,3
"3004","1572","Aug 10 2013","12:53:02",12,3,"New Label",1,"Novel108",0,"Novel5",1,3566,"3","3",1,"Exp 2",15927.5368287037,FALSE,TRUE,FALSE,3,3
"3005","1572","Aug 10 2013","12:53:02",17,4,"Same",1,"Novel22",2,"Novel22",2,4162,"3","3",1,"Exp 2",15927.5368287037,TRUE,TRUE,FALSE,3,3
"3006","1572","Aug 10 2013","12:53:02",18,5,"New Label",1,"Novel110",2,"Novel110",2,2485,"3","3",1,"Exp 2",15927.5368287037,TRUE,TRUE,FALSE,3,3
"3007","1572","Aug 10 2013","12:53:02",19,6,"Same",1,"Novel70",2,"Novel70",2,2094,"3","3",1,"Exp 2",15927.5368287037,TRUE,TRUE,FALSE,3,3
"3008","1572","Aug 10 2013","12:53:02",20,7,"New Label",0,"Novel46",1,"Novel58",2,2361,"3","3",1,"Exp 2",15927.5368287037,FALSE,TRUE,FALSE,3,3
"3009","1573","Aug 10 2013","12:14:06",13,0,"Same",0,"Novel136",0,"Novel136",1,2549,"4","7",1,"Exp 2",15927.5097916667,TRUE,TRUE,TRUE,4,7
"3010","1573","Aug 10 2013","12:14:06",14,1,"New Label",1,"Novel130",1,"Novel50",2,4501,"4","7",1,"Exp 2",15927.5097916667,FALSE,TRUE,FALSE,4,7
"3011","1573","Aug 10 2013","12:14:06",15,2,"Same",1,"Novel127",1,"Novel127",1,3090,"4","7",1,"Exp 2",15927.5097916667,TRUE,TRUE,FALSE,4,7
"3012","1573","Aug 10 2013","12:14:06",16,3,"New Label",0,"Novel35",1,"Novel44",3,3286,"4","7",1,"Exp 2",15927.5097916667,FALSE,TRUE,FALSE,4,7
"3013","1573","Aug 10 2013","12:14:06",17,4,"Same",0,"Novel133",0,"Novel133",1,2066,"4","7",1,"Exp 2",15927.5097916667,TRUE,TRUE,FALSE,4,7
"3014","1573","Aug 10 2013","12:14:06",18,5,"New Label",1,"Novel106",1,"Novel45",2,3652,"4","7",1,"Exp 2",15927.5097916667,FALSE,TRUE,FALSE,4,7
"3015","1573","Aug 10 2013","12:14:06",19,6,"Same",1,"Novel13",1,"Novel13",1,2669,"4","7",1,"Exp 2",15927.5097916667,TRUE,TRUE,FALSE,4,7
"3016","1573","Aug 10 2013","12:14:06",20,7,"New Label",0,"Novel73",0,"Novel53",2,2489,"4","7",1,"Exp 2",15927.5097916667,FALSE,TRUE,FALSE,4,7
"3017","1574","Aug 10 2013","12:08:35",13,0,"New Label",0,"Novel63",2,"Novel123",1,2298,"3","7",1,"Exp 2",15927.5059606481,FALSE,TRUE,TRUE,3,7
"3018","1574","Aug 10 2013","12:08:35",14,1,"Same",1,"Novel9",1,"Novel9",1,1708,"3","7",1,"Exp 2",15927.5059606481,TRUE,TRUE,FALSE,3,7
"3019","1574","Aug 10 2013","12:08:35",15,2,"New Label",1,"Novel29",1,"Novel29",1,2052,"3","7",1,"Exp 2",15927.5059606481,TRUE,TRUE,FALSE,3,7
"3020","1574","Aug 10 2013","12:08:35",16,3,"Same",1,"Novel118",2,"Novel118",2,1956,"3","7",1,"Exp 2",15927.5059606481,TRUE,TRUE,FALSE,3,7
"3021","1574","Aug 10 2013","12:08:35",17,4,"New Label",1,"Novel93",1,"Novel60",0,1819,"3","7",1,"Exp 2",15927.5059606481,FALSE,TRUE,FALSE,3,7
"3022","1574","Aug 10 2013","12:08:35",18,5,"Same",0,"Novel87",1,"Novel87",2,1610,"3","7",1,"Exp 2",15927.5059606481,TRUE,TRUE,FALSE,3,7
"3023","1574","Aug 10 2013","12:08:35",19,6,"New Label",0,"Novel99",0,"Novel66",1,1621,"3","7",1,"Exp 2",15927.5059606481,FALSE,TRUE,FALSE,3,7
"3024","1574","Aug 10 2013","12:08:35",20,7,"Same",0,"Novel62",2,"Novel62",1,1211,"3","7",1,"Exp 2",15927.5059606481,TRUE,TRUE,FALSE,3,7
"3025","1575","Aug 10 2013","10:58:20",13,0,"New Label",1,"Novel127",0,"Novel128",2,1841,"4","7",1,"Exp 2",15927.4571759259,FALSE,TRUE,TRUE,4,7
"3026","1575","Aug 10 2013","10:58:20",14,1,"Same",1,"Novel78",0,"Novel78",0,2878,"4","7",1,"Exp 2",15927.4571759259,TRUE,TRUE,FALSE,4,7
"3027","1575","Aug 10 2013","10:58:20",15,2,"New Label",0,"Novel36",1,"Novel123",3,2272,"4","7",1,"Exp 2",15927.4571759259,FALSE,TRUE,FALSE,4,7
"3028","1575","Aug 10 2013","10:58:20",16,3,"Same",1,"Novel38",0,"Novel38",0,1510,"4","7",1,"Exp 2",15927.4571759259,TRUE,TRUE,FALSE,4,7
"3029","1575","Aug 10 2013","10:58:20",17,4,"New Label",1,"Novel121",2,"Novel75",3,1792,"4","7",1,"Exp 2",15927.4571759259,FALSE,TRUE,FALSE,4,7
"3030","1575","Aug 10 2013","10:58:20",18,5,"Same",0,"Novel119",3,"Novel119",0,1968,"4","7",1,"Exp 2",15927.4571759259,TRUE,TRUE,FALSE,4,7
"3031","1575","Aug 10 2013","10:58:20",19,6,"New Label",0,"Novel44",2,"Novel25",3,4224,"4","7",1,"Exp 2",15927.4571759259,FALSE,TRUE,FALSE,4,7
"3032","1575","Aug 10 2013","10:58:20",20,7,"Same",0,"Novel42",2,"Novel42",3,2192,"4","7",1,"Exp 2",15927.4571759259,TRUE,TRUE,FALSE,4,7
"3033","1576","Aug 05 2013","22:18:11",7,0,"New Label",1,"Novel73",0,"Novel87",2,4738,"4","1",1,"Exp 2",15922.9292939815,FALSE,TRUE,TRUE,4,1
"3034","1576","Aug 05 2013","22:18:11",8,1,"Same",1,"Novel54",1,"Novel54",1,6113,"4","1",1,"Exp 2",15922.9292939815,TRUE,TRUE,FALSE,4,1
"3035","1576","Aug 05 2013","22:18:11",11,2,"New Label",0,"Novel2",0,"Novel6",1,2929,"4","1",1,"Exp 2",15922.9292939815,FALSE,TRUE,FALSE,4,1
"3036","1576","Aug 05 2013","22:18:11",12,3,"Same",1,"Novel93",3,"Novel93",3,4022,"4","1",1,"Exp 2",15922.9292939815,TRUE,TRUE,FALSE,4,1
"3037","1576","Aug 05 2013","22:18:11",15,4,"New Label",0,"Novel129",2,"Novel112",1,4649,"4","1",1,"Exp 2",15922.9292939815,FALSE,TRUE,FALSE,4,1
"3038","1576","Aug 05 2013","22:18:11",16,5,"Same",0,"Novel10",3,"Novel10",0,6266,"4","1",1,"Exp 2",15922.9292939815,TRUE,TRUE,FALSE,4,1
"3039","1576","Aug 05 2013","22:18:11",19,6,"New Label",1,"Novel138",3,"Novel114",0,3180,"4","1",1,"Exp 2",15922.9292939815,FALSE,TRUE,FALSE,4,1
"3040","1576","Aug 05 2013","22:18:11",20,7,"Same",0,"Novel49",1,"Novel49",0,5083,"4","1",1,"Exp 2",15922.9292939815,TRUE,TRUE,FALSE,4,1
"3041","1577","Aug 10 2013","14:36:29",13,0,"Same",1,"Novel134",4,"Novel134",4,2811,"8","7",1,"Exp 2",15927.6086689815,TRUE,TRUE,TRUE,8,7
"3042","1577","Aug 10 2013","14:36:29",14,1,"New Label",0,"Novel109",5,"Novel60",4,2044,"8","7",1,"Exp 2",15927.6086689815,FALSE,TRUE,FALSE,8,7
"3043","1577","Aug 10 2013","14:36:29",15,2,"Same",0,"Novel33",7,"Novel33",3,1703,"8","7",1,"Exp 2",15927.6086689815,TRUE,TRUE,FALSE,8,7
"3044","1577","Aug 10 2013","14:36:29",16,3,"New Label",1,"Novel65",2,"Novel98",4,1621,"8","7",1,"Exp 2",15927.6086689815,FALSE,TRUE,FALSE,8,7
"3045","1577","Aug 10 2013","14:36:29",17,4,"Same",1,"Novel91",5,"Novel91",5,2001,"8","7",1,"Exp 2",15927.6086689815,TRUE,TRUE,FALSE,8,7
"3046","1577","Aug 10 2013","14:36:29",18,5,"New Label",1,"Novel78",0,"Novel78",0,2555,"8","7",1,"Exp 2",15927.6086689815,TRUE,TRUE,FALSE,8,7
"3047","1577","Aug 10 2013","14:36:29",19,6,"Same",0,"Novel1",5,"Novel1",4,1691,"8","7",1,"Exp 2",15927.6086689815,TRUE,TRUE,FALSE,8,7
"3048","1577","Aug 10 2013","14:36:29",20,7,"New Label",0,"Novel105",3,"Novel94",3,1566,"8","7",1,"Exp 2",15927.6086689815,FALSE,TRUE,FALSE,8,7
"3049","1578","Aug 05 2013","18:21:50",7,0,"New Label",1,"Novel25",1,"Novel46",2,2667,"3","1",1,"Exp 2",15922.765162037,FALSE,TRUE,TRUE,3,1
"3050","1578","Aug 05 2013","18:21:50",8,1,"Same",0,"Novel59",2,"Novel59",0,1861,"3","1",1,"Exp 2",15922.765162037,TRUE,TRUE,FALSE,3,1
"3051","1578","Aug 05 2013","18:21:50",11,2,"New Label",1,"Novel113",0,"Novel88",2,2201,"3","1",1,"Exp 2",15922.765162037,FALSE,TRUE,FALSE,3,1
"3052","1578","Aug 05 2013","18:21:50",12,3,"Same",1,"Novel125",0,"Novel125",0,1603,"3","1",1,"Exp 2",15922.765162037,TRUE,TRUE,FALSE,3,1
"3053","1578","Aug 05 2013","18:21:50",15,4,"New Label",0,"Novel104",1,"Novel44",0,2153,"3","1",1,"Exp 2",15922.765162037,FALSE,TRUE,FALSE,3,1
"3054","1578","Aug 05 2013","18:21:50",16,5,"Same",0,"Novel34",0,"Novel34",2,2741,"3","1",1,"Exp 2",15922.765162037,TRUE,TRUE,FALSE,3,1
"3055","1578","Aug 05 2013","18:21:50",19,6,"New Label",0,"Novel73",0,"Novel137",2,2490,"3","1",1,"Exp 2",15922.765162037,FALSE,TRUE,FALSE,3,1
"3056","1578","Aug 05 2013","18:21:50",20,7,"Same",1,"Novel49",0,"Novel49",0,1506,"3","1",1,"Exp 2",15922.765162037,TRUE,TRUE,FALSE,3,1
"3057","1579","Aug 14 2013","18:52:34",6,0,"Same",1,"Novel91",0,"Novel91",0,835,"4","0",1,"Exp 2",15931.7865046296,TRUE,TRUE,TRUE,4,0
"3058","1579","Aug 14 2013","18:52:34",8,1,"New Label",0,"Novel124",2,"Novel92",2,987,"4","0",1,"Exp 2",15931.7865046296,FALSE,TRUE,FALSE,4,0
"3059","1579","Aug 14 2013","18:52:34",10,2,"Same",0,"Novel3",2,"Novel3",3,613,"4","0",1,"Exp 2",15931.7865046296,TRUE,TRUE,FALSE,4,0
"3060","1579","Aug 14 2013","18:52:34",12,3,"New Label",1,"Novel48",2,"Novel116",3,1059,"4","0",1,"Exp 2",15931.7865046296,FALSE,TRUE,FALSE,4,0
"3061","1579","Aug 14 2013","18:52:34",14,4,"Same",0,"Novel82",0,"Novel82",1,560,"4","0",1,"Exp 2",15931.7865046296,TRUE,TRUE,FALSE,4,0
"3062","1579","Aug 14 2013","18:52:34",16,5,"New Label",0,"Novel99",1,"Novel11",0,1667,"4","0",1,"Exp 2",15931.7865046296,FALSE,TRUE,FALSE,4,0
"3063","1579","Aug 14 2013","18:52:34",18,6,"Same",1,"Novel43",2,"Novel43",2,698,"4","0",1,"Exp 2",15931.7865046296,TRUE,TRUE,FALSE,4,0
"3064","1579","Aug 14 2013","18:52:34",20,7,"New Label",1,"Novel62",1,"Novel62",1,917,"4","0",1,"Exp 2",15931.7865046296,TRUE,TRUE,FALSE,4,0
"3065","1580","Aug 10 2013","13:34:14",7,0,"Same",1,"Novel96",7,"Novel96",7,1903,"8","1",1,"Exp 2",15927.5654398148,TRUE,TRUE,TRUE,8,1
"3066","1580","Aug 10 2013","13:34:14",8,1,"New Label",1,"Novel27",5,"Novel85",4,4697,"8","1",1,"Exp 2",15927.5654398148,FALSE,TRUE,FALSE,8,1
"3067","1580","Aug 10 2013","13:34:14",11,2,"Same",0,"Novel50",3,"Novel50",5,4720,"8","1",1,"Exp 2",15927.5654398148,TRUE,TRUE,FALSE,8,1
"3068","1580","Aug 10 2013","13:34:14",12,3,"New Label",0,"Novel3",2,"Novel62",6,2722,"8","1",1,"Exp 2",15927.5654398148,FALSE,TRUE,FALSE,8,1
"3069","1580","Aug 10 2013","13:34:14",15,4,"Same",1,"Novel41",4,"Novel41",4,3078,"8","1",1,"Exp 2",15927.5654398148,TRUE,TRUE,FALSE,8,1
"3070","1580","Aug 10 2013","13:34:14",16,5,"New Label",1,"Novel119",6,"Novel93",4,3366,"8","1",1,"Exp 2",15927.5654398148,FALSE,TRUE,FALSE,8,1
"3071","1580","Aug 10 2013","13:34:14",19,6,"Same",0,"Novel123",0,"Novel6",2,6215,"8","1",1,"Exp 2",15927.5654398148,FALSE,TRUE,FALSE,8,1
"3072","1580","Aug 10 2013","13:34:14",20,7,"New Label",0,"Novel15",0,"Novel112",1,2047,"8","1",1,"Exp 2",15927.5654398148,FALSE,TRUE,FALSE,8,1
"3073","1581","Aug 10 2013","10:00:44",7,0,"Same",1,"Novel127",2,"Novel127",2,1765,"4","1",1,"Exp 2",15927.4171759259,TRUE,TRUE,TRUE,4,1
"3074","1581","Aug 10 2013","10:00:44",8,1,"New Label",0,"Novel119",3,"Novel119",2,6482,"4","1",1,"Exp 2",15927.4171759259,TRUE,TRUE,FALSE,4,1
"3075","1581","Aug 10 2013","10:00:44",11,2,"Same",0,"Novel15",2,"Novel15",0,2760,"4","1",1,"Exp 2",15927.4171759259,TRUE,TRUE,FALSE,4,1
"3076","1581","Aug 10 2013","10:00:44",12,3,"New Label",0,"Novel76",2,"Novel70",2,3774,"4","1",1,"Exp 2",15927.4171759259,FALSE,TRUE,FALSE,4,1
"3077","1581","Aug 10 2013","10:00:44",15,4,"Same",0,"Novel89",2,"Novel6",3,3624,"4","1",1,"Exp 2",15927.4171759259,FALSE,TRUE,FALSE,4,1
"3078","1581","Aug 10 2013","10:00:44",16,5,"New Label",1,"Novel35",1,"Novel95",2,3969,"4","1",1,"Exp 2",15927.4171759259,FALSE,TRUE,FALSE,4,1
"3079","1581","Aug 10 2013","10:00:44",19,6,"Same",1,"Novel41",3,"Novel41",3,1784,"4","1",1,"Exp 2",15927.4171759259,TRUE,TRUE,FALSE,4,1
"3080","1581","Aug 10 2013","10:00:44",20,7,"New Label",1,"Novel24",0,"Novel88",3,2066,"4","1",1,"Exp 2",15927.4171759259,FALSE,TRUE,FALSE,4,1
"3081","1582","Aug 05 2013","18:26:41",7,0,"New Label",1,"Novel34",0,"Novel34",0,2737,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,TRUE,3,1
"3082","1582","Aug 05 2013","18:26:41",8,1,"Same",0,"Novel136",1,"Novel136",2,4963,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,FALSE,3,1
"3083","1582","Aug 05 2013","18:26:41",11,2,"New Label",1,"Novel48",0,"Novel28",2,1839,"3","1",1,"Exp 2",15922.7685300926,FALSE,TRUE,FALSE,3,1
"3084","1582","Aug 05 2013","18:26:41",12,3,"Same",0,"Novel10",0,"Novel10",2,2311,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,FALSE,3,1
"3085","1582","Aug 05 2013","18:26:41",15,4,"New Label",0,"Novel124",2,"Novel124",1,1302,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,FALSE,3,1
"3086","1582","Aug 05 2013","18:26:41",16,5,"Same",1,"Novel83",1,"Novel83",1,3222,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,FALSE,3,1
"3087","1582","Aug 05 2013","18:26:41",19,6,"New Label",0,"Novel95",2,"Novel120",0,1468,"3","1",1,"Exp 2",15922.7685300926,FALSE,TRUE,FALSE,3,1
"3088","1582","Aug 05 2013","18:26:41",20,7,"Same",1,"Novel123",0,"Novel123",0,4729,"3","1",1,"Exp 2",15922.7685300926,TRUE,TRUE,FALSE,3,1
"3089","1583","Aug 09 2013","12:24:10",13,0,"Same",1,"Novel22",0,"Novel22",0,2160,"2","7",1,"Exp 2",15926.5167824074,TRUE,TRUE,TRUE,2,7
"3090","1583","Aug 09 2013","12:24:10",14,1,"New Label",0,"Novel51",0,"Novel51",1,3535,"2","7",1,"Exp 2",15926.5167824074,TRUE,TRUE,FALSE,2,7
"3091","1583","Aug 09 2013","12:24:10",15,2,"Same",1,"Novel92",1,"Novel10",0,1308,"2","7",1,"Exp 2",15926.5167824074,FALSE,TRUE,FALSE,2,7
"3092","1583","Aug 09 2013","12:24:10",16,3,"New Label",1,"Novel76",1,"Novel24",0,2454,"2","7",1,"Exp 2",15926.5167824074,FALSE,TRUE,FALSE,2,7
"3093","1583","Aug 09 2013","12:24:10",17,4,"Same",0,"Novel2",0,"Novel2",1,803,"2","7",1,"Exp 2",15926.5167824074,TRUE,TRUE,FALSE,2,7
"3094","1583","Aug 09 2013","12:24:10",18,5,"New Label",1,"Novel138",0,"Novel74",1,1131,"2","7",1,"Exp 2",15926.5167824074,FALSE,TRUE,FALSE,2,7
"3095","1583","Aug 09 2013","12:24:10",19,6,"Same",0,"Novel116",0,"Novel116",1,1816,"2","7",1,"Exp 2",15926.5167824074,TRUE,TRUE,FALSE,2,7
"3096","1583","Aug 09 2013","12:24:10",20,7,"New Label",0,"Novel75",0,"Novel14",0,4387,"2","7",1,"Exp 2",15926.5167824074,FALSE,TRUE,FALSE,2,7
"3097","1584","Aug 05 2013","21:47:05",9,0,"New Label",0,"Novel77",0,"Novel77",1,1579,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,TRUE,2,3
"3098","1584","Aug 05 2013","21:47:05",10,1,"Same",1,"Novel41",0,"Novel41",0,1648,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3099","1584","Aug 05 2013","21:47:05",11,2,"New Label",1,"Novel75",0,"Novel75",0,2087,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3100","1584","Aug 05 2013","21:47:05",12,3,"Same",1,"Novel99",0,"Novel99",0,1478,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3101","1584","Aug 05 2013","21:47:05",17,4,"New Label",0,"Novel2",1,"Novel2",0,1915,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3102","1584","Aug 05 2013","21:47:05",18,5,"Same",0,"Novel56",1,"Novel56",0,1350,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3103","1584","Aug 05 2013","21:47:05",19,6,"New Label",1,"Novel139",0,"Novel139",0,1680,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3104","1584","Aug 05 2013","21:47:05",20,7,"Same",0,"Novel132",1,"Novel132",0,1536,"2","3",1,"Exp 2",15922.9076967593,TRUE,TRUE,FALSE,2,3
"3105","1585","Aug 05 2013","23:33:19",9,0,"New Label",0,"Novel122",1,"Novel122",2,7014,"4","3",1,"Exp 2",15922.9814699074,TRUE,TRUE,TRUE,4,3
"3106","1585","Aug 05 2013","23:33:19",10,1,"Same",1,"Novel87",3,"Novel87",3,2440,"4","3",1,"Exp 2",15922.9814699074,TRUE,TRUE,FALSE,4,3
"3107","1585","Aug 05 2013","23:33:19",11,2,"New Label",0,"Novel124",1,"Novel67",2,3541,"4","3",1,"Exp 2",15922.9814699074,FALSE,TRUE,FALSE,4,3
"3108","1585","Aug 05 2013","23:33:19",12,3,"Same",0,"Novel37",3,"Novel23",3,4696,"4","3",1,"Exp 2",15922.9814699074,FALSE,TRUE,FALSE,4,3
"3109","1585","Aug 05 2013","23:33:19",17,4,"New Label",1,"Novel52",0,"Novel38",1,4003,"4","3",1,"Exp 2",15922.9814699074,FALSE,TRUE,FALSE,4,3
"3110","1585","Aug 05 2013","23:33:19",18,5,"Same",0,"Novel59",0,"Novel59",3,2537,"4","3",1,"Exp 2",15922.9814699074,TRUE,TRUE,FALSE,4,3
"3111","1585","Aug 05 2013","23:33:19",19,6,"New Label",1,"Novel126",1,"Novel9",0,5704,"4","3",1,"Exp 2",15922.9814699074,FALSE,TRUE,FALSE,4,3
